AttendanceID,EmployeeID,AttendanceDate,Status,HoursWorked,OvertimeHours
628,33,2025-07-19,Present,9.4,0.0
629,33,2025-08-05,Present,8.3,2.2
630,33,20/04/2025,PRESENT,8.9,0.0
631,33,2025-05-11,Present,9.2,3.9
632,33,2025-10-01,Present,7.8,0.0
633,33,2025-06-12,Present,9.0,0.0
634,33,2025-05-07,Present,7.5,0.0
635,33,2025-03-16,Present,8.4,0.0
636,33,2025-06-07,Absent,0.0,0.0
637,33,2025-11-07,Absent,0.0,0.0
638,33,2025-12-06,Present,7.4,1.7
639,33,2025-12-10,Present,9.3,0.0
640,33,2025-06-08,Present,7.4,0.0
641,34,2025-12-17,Absent,0.0,0.0
642,34,2025-05-02,Present,8.6,0.0
643,34,21-Jul-2025,Present,8.5,0.0
644,34,06-04-2025,Absent,0.0,0.0
645,34,2025-05-01,Present,7.3,0.0
646,34,2025-03-24,Present,7.8,0.0
647,34,2025-11-26,Present,8.4,1.2
648,34,2025-02-11,Present,9.0,0.0
649,34,2025-08-30,Present,9.4,0.0
650,34,2025-06-20,Present,7.5,0.0
651,34,2025-02-21,Present,7.5,0.0
652,34,2025-09-17,Absent,0.0,0.0
653,34,2025-08-04,Present,8.1,0.0
654,34,2025-06-17,Present,8.9,1.5
655,34,27/01/2025,present,7.0,0.0
656,34,2025-08-16,present,8.4,3.8
657,34,2025-07-25,Late,5.7,0.0
658,34,22/10/2025,Absent,0.0,0.0
659,34,2025-03-22,Present,8.1,0.0
660,34,29/11/2025,PRESENT,9.4,0.0
661,34,18/12/2025,Present,8.7,0.0
662,34,2025-08-20,Present,8.8,0.0
663,34,2025-05-14,Late,6.2,0.0
664,34,2025-06-17,Present,9.4,0.0
665,34,08-01-2025,Present,8.7,0.0
666,34,2025-07-13,PRESENT,9.2,0.0
667,34,25-Apr-2025,Absent,0.0,0.0
668,34,12/01/2025,Present,8.7,0.0
669,35,2025-11-17,Absent,0.0,0.0
670,35,2025-02-15,Present,8.8,0.0
671,35,2025-12-26,Present,7.7,1.6
672,35,2025-11-13,Present,9.0,0.0
673,35,15/02/2025,Present,7.7,0.0
674,35,2025-10-18,ABSENT,0.0,0.0
675,35,27/09/2025,present,8.4,0.0
676,35,21/08/2025,Present,7.6,0.0
677,35,2025-04-25,Present,9.0,0.0
678,35,2025-05-17,Late,4.8,0.0
679,35,2025-03-08,Present,9.1,0.0
680,35,2025-04-21,PRESENT,8.5,0.0
681,35,13/12/2025,Absent,0.0,0.0
682,35,2025-04-03,PRESENT,7.5,2.4
683,35,2025-05-29,present,7.7,0.0
684,35,2025-08-19,Present,7.8,0.0
685,35,2025-12-17,Present,7.9,0.7
686,35,2025-08-29,Absent,0.0,0.0
687,35,2025-06-15,Present,9.5,0.0
688,35,04-19-2025,Present,7.1,0.0
689,35,2025-11-02,Absent,0.0,0.0
690,35,2025-02-18,Present,8.7,1.8
691,35,2025-05-01,Present,8.6,0.0
692,35,2025-11-07,Present,7.9,0.0
693,35,2025-11-03,Present,8.7,0.0
694,36,2025-01-03,Present,8.8,0.0
695,36,2025-06-04,Present,8.7,
696,36,2025-03-09,Present,7.3,0.0
697,36,10-25-2025,Late,6.5,0.0
698,36,09-10-2025,Present,7.7,0.0
699,36,2025-03-09,absent,0.0,0.0
700,36,2025-12-30,Present,7.1,2.0
701,36,2025-03-01,Present,8.1,0.0
702,36,2025-09-13,Present,8.2,0.0
703,36,04/07/2025,Present,8.8,0.0
704,36,2025-05-15,Present,7.8,0.0
705,36,2025-05-16,Present,7.8,0.0
706,36,2025-03-26,Present,7.2,0.0
707,36,2025-03-19,Present,8.7,0.0
708,36,2025-11-22,Present,8.4,1.7
709,36,2025-03-18,Absent,0.0,0.0
710,36,2025-04-04,Absent,0.0,0.0
711,37,2025-05-14,Absent,0.0,0.0
712,37,2025-08-28,Present,8.8,0.0
713,37,11/09/2025,Absent,0.0,0.0
714,37,2025-07-02,Present,8.3,0.0
715,37,2025-08-23,Present,8.2,0.0
716,37,2025-03-17,Absent,-0.0,0.0
717,37,2025-02-17,Absent,0.0,0.0
718,37,05-26-2025,ABSENT,0.0,0.0
719,37,2025-03-28,Present,8.3,0.0
720,37,2025-10-16,Present,8.6,0.0
721,37,26/10/2025,Present,8.7,1.5
722,37,2025-10-20,Absent,0.0,0.0
723,37,2025-02-09,Absent,0.0,0.0
724,37,2025-09-13,Present,7.4,0.0
725,37,2025-01-14,Late,5.0,0.0
726,37,2025-03-04,Present,8.6,0.0
727,37,2025-02-24,Present,9.2,0.0
728,37,2025-02-11, Present,8.0,
729,37,2025-09-03,Present,7.4,0.0
730,37,2025-11-01,Present,8.9,0.0
731,37,2025-01-23,Present,9.1,0.0
732,37,2025-06-16,Present,9.2,0.0
733,37,19-Oct-2025,Absent,0.0,0.0
734,37,2025-01-25,Present,8.5,0.0
735,37,2025-01-29,Present,9.2,0.0
736,37,2025-11-05,Present,7.0,0.0
737,37,02/04/2025,Absent,0.0,0.0
738,37,2025-07-24,Absent,0.0,0.0
739,38,2025-04-17,Absent,0.0,0.0
740,38,26-Jul-2025,Absent,0.0,0.0
741,38,2025-12-01,Absent,0.0,0.0
742,38,2025-06-02,Present,7.3,
743,38,2025-06-08,Present,7.2,0.0
744,38,2025-07-03,Present,8.8,0.0
745,38,2025-09-20,Absent,0.0,0.0
746,38,17-Aug-2025,Present,7.2,0.0
747,38,2025-10-16,Present,8.2,2.2
748,38,2025-08-05,Present,7.8,0.0
749,38,2025-08-11,Present,9.2,1.1
750,38,2025-09-20,Late,5.6,0.0
751,38,2025-04-25,Present,8.9,0.0
752,38,2025-09-11,Present,7.1,0.0
753,38,2025-02-12,Absent,0.0,0.0
754,38,2025-08-12,Absent,0.0,0.0
755,39,02-Sep-2025,Present,8.7,0.0
756,39,2025-12-17,Present,9.0,0.0
757,39,2025-09-25,Present,9.3,0.0
758,39,10-10-2025,Absent,0.0,0.0
759,39,2025-01-24,Present,9.2,0.0
760,39,2025-07-31, Absent,0.0,0.0
761,39,2025-12-05,Present,7.8,0.0
762,39,01-Jul-2025,Present,8.5,0.8
763,39,2025-09-15,Absent,0.0,0.0
764,39,2025-12-05,Present,7.6,0.0
765,40,2025-07-21,Absent,0.0,0.0
766,40,2025-08-02,Present,7.2,0.0
767,40,2025-10-28,Present,7.8,0.0
768,40,2025-08-19,Present,9.2,0.0
769,40,2025-04-06,Absent,0.0,0.0
770,40,10/02/2025, Present,7.9,0.0
771,40,12-11-2025,Absent,0.0,0.0
772,40,2025-10-01,Absent,0.0,0.0
773,40,22/07/2025,Absent,0.0,0.0
774,40,2025-03-29,Present,8.4,0.0
775,40,2025-07-27,Present,8.1,0.0
776,40,2025-11-05,Present,8.1,0.0
777,40,2025-11-12,Present,9.4,0.0
778,40,20/12/2025,Present,7.7,0.0
779,40,2025-02-14,Absent,0.0,0.0
780,40,2025-01-08,Absent,0.0,0.0
781,40,2025-01-09,Present,8.6,0.0
782,40,14/01/2025,Absent,0.0,0.0
783,40,2025-11-29,Absent,0.0,0.0
784,40,2025-05-04,present,8.1,0.0
785,40,2025-10-03,Absent,0.0,0.0
786,40,2025-06-04,Present,7.2,2.2
787,40,2025-08-05,Absent,0.0,0.0
788,40,2025-03-27,Present,9.0,0.0
789,40,08-16-2025,Present,7.2,0.0
790,40,2025-08-19,Present,7.2,0.0
791,40,19-Oct-2025,Present,7.4,0.0
792,40,2025-06-20,Absent,0.0,0.0
793,40,2025-11-19,Present,8.9,0.0
794,40,01/08/2025,Present,8.8,0.0
795,40,2025-11-02,Present,8.4,0.0
796,41,2025-01-19,Present,8.2,0.0
797,41,2025-10-30,Present,9.2,
798,41,2025-09-07,Present,8.9,3.3
799,41,2025-01-10,Present,9.0,0.0
800,41,2025-02-02,Present,8.6,0.0
801,41,2025-08-31,Absent,0.0,0.0
802,41,2025-11-15,Present,8.1,0.0
803,41,2025-12-24,Present,9.2,0.0
804,41,09-Apr-2025,PRESENT,9.3,0.0
805,42,2025-09-17,Absent,0.0,0.0
806,42,2025-12-17,Absent,0.0,0.0
807,42,2025-11-05,Present,7.1,0.0
808,42,28-Aug-2025,Absent,0.0,0.0
809,42,2025-05-31,Present,7.1,0.0
810,42,2025-08-02,Present,9.4,0.0
811,42,2025-07-04,Present,7.7,0.0
812,42,2025-03-24,Present,9.2,0.0
813,42,2025-02-14,Present,8.0,0.9
814,42,2025-04-13,Absent,0.0,0.0
815,43,2025-09-09,Absent,0.0,0.0
816,43,01-Aug-2025,PRESENT,7.2,0.0
817,43,2025-05-01,Absent,0.0,0.0
818,43,25/01/2025,Present,7.4,0.0
819,43,2025-05-14,Late,5.2,0.0
820,43,2025-09-15,Absent,0.0,0.0
821,43,2025-02-02,Late,6.0,3.0
822,43,27/04/2025,Absent,0.0,0.0
823,43,2025-04-25,Present,9.5,0.0
824,43,2025-07-01,Present,8.1,0.0
825,43,2025-10-13,Absent,,0.0
826,43,2025-03-19,Present,8.3,0.0
827,43,2025-11-06,Present,8.3,0.0
828,43,2025-08-13,Present,8.3,0.0
829,43,2025-02-26,present,8.3,0.0
830,44,11-09-2025,Present,7.0,0.0
831,44,2025-10-15,Absent,0.0,0.0
832,44,23-Feb-2025,Absent,0.0,0.0
833,44,2025-03-02,Present,7.0,0.0
834,44,2025-03-22,Present,7.2,0.0
835,44,17/09/2025,Absent,0.0,0.0
836,44,2025-02-20,Absent,0.0,0.0
837,44,2025-07-06,Absent,0.0,0.0
838,44,03-12-2025, Absent,0.0,0.0
839,44,2025-04-14,Absent,0.0,0.0
840,44,01/08/2025,Present,7.3,3.0
841,44,2025-08-31,Absent,0.0,0.0
842,44,2025-09-16,absent,0.0,0.0
843,44,05-17-2025,Absent,0.0,0.0
844,44,2025-08-01,Absent,0.0,0.0
845,44,2025-12-07,Absent,0.0,0.0
846,44,2025-09-29,Absent,0.0,0.0
847,44,2025-04-27,Absent,0.0,0.0
848,44,2025-08-08,Absent,0.0,0.0
849,44,2025-07-29,Present,7.5,0.0
850,44,2025-09-22,Present,9.2,0.0
851,44,2025-01-16,Absent,0.0,
852,44,2025-01-06,Present,9.3,0.0
853,44,05/02/2025,Absent,0.0,0.0
854,44,2025-06-11, Absent,0.0,0.0
855,44,2025-03-26,ABSENT,0.0,0.0
856,44,07-21-2025,Present,9.4,0.0
857,45,2025-11-25, Absent,0.0,0.0
858,45,2025-10-22,Absent,0.0,0.0
859,45,2025-11-20,Present,9.3,0.0
860,45,2025-09-24,Present,7.7,0.0
861,45,2025-12-15,Present,8.3,0.0
862,45,2025-06-10,Present,7.4,3.3
863,45,2025-05-24,Present,9.2,0.0
864,45,03-17-2025,Present,9.1,0.0
865,45,04-16-2025,Present,8.1,0.0
866,45,13/11/2025,Present,8.9,0.0
867,45,2025-11-29,Present,7.2,0.0
868,45,2025-06-04,Absent,0.0,0.0
869,45,2025-10-03,Late,4.6,0.0
870,45,2025-03-06,Present,8.9,0.0
871,45,2025-04-20,Absent,0.0,0.0
872,45,2025-10-10,Late,5.8,0.0
873,45,2025-11-22,Absent,0.0,0.0
874,45,2025-01-15,Present,9.5,0.0
875,45,2025-05-13,Absent,0.0,0.0
876,45,05/06/2025,Present,7.2,0.0
877,45,2025-02-26,Present,9.1,0.0
878,45,2025-05-13,Present,8.2,0.0
879,45,2025-01-25,Present,,0.0
880,45,2025-08-18,Late,7.0,0.0
881,45,2025-08-21,Late,7.2,0.0
882,45,2025-10-25,Present,7.7,0.0
883,45,2025-11-18,PRESENT,9.4,0.0
884,45,04-30-2025,Late,5.0,0.0
885,46,2025-10-21,Present,7.2,0.0
886,46,24-Sep-2025,Present,8.1,3.4
887,46,2025-09-22,Present,8.2,0.0
888,46,04-Jul-2025,Present,9.1,3.1
889,46,2025-08-06,Present,7.5,3.8
890,46,2025-02-01,Present,7.2,3.6
891,46,2025-04-20,Present,7.8,0.0
892,46,2025-09-27,Present,8.3,0.0
893,46,2025-07-22,Present,8.1,0.0
894,46,2025-11-22,Present,7.4,0.0
895,46,2025-09-08,Present,7.9,0.0
896,46,2025-03-25,LATE,5.1,1.2
897,47,31-Dec-2025,Absent,0.0,0.0
898,47,2025-12-27,Absent,0.0,0.0
899,47,2025-09-28,Absent,0.0,0.0
900,47,19/04/2025,Absent,0.0,0.0
901,47,2025-01-17,PRESENT,7.5,0.0
902,47,2025-07-09,Present,8.2,3.3
903,47,2025-07-29,Absent,0.0,0.0
904,47,2025-07-09,Late,6.2,3.6
905,47,2025-03-20,Absent,0.0,0.0
906,47,2025-06-06,Present,,0.0
907,47,2025-09-06,Absent,0.0,0.0
908,47,2025-03-15,Absent,0.0,0.0
909,47,29/10/2025,Absent,0.0,0.0
910,47,2025-06-06,Present,8.7,0.0
911,47,2025-09-08,Absent,0.0,0.0
912,47,2025-10-08,Absent,0.0,0.0
913,47,2025-01-23,Absent,0.0,0.0
914,47,10-21-2025,Absent,0.0,0.0
915,47,2025-08-20,Present,8.7,0.0
916,47,2025-09-01,Present,8.1,
917,47,2025-03-09,Present,8.7,0.0
918,47,2025-08-24,Present,,0.0
919,48,2025-03-18,Present,9.1,0.0
920,48,2025-11-16,Present,8.9,0.0
921,48,2025-04-30,Present,7.6,0.0
922,48,2025-01-24,Present,8.9,0.0
923,48,2025-05-23,Present,7.0,0.0
924,48,2025-12-29,Absent,0.0,0.0
925,48,2025-11-19,Present,7.5,0.0
926,48,2025-10-15,Present,7.2,0.0
927,48,02-13-2025,Absent,0.0,0.0
928,48,2025-11-13,Present,9.0,0.0
929,48,2025-10-19,Present,8.9,0.0
930,48,2025-09-15,Present,9.0,0.5
931,48,2025-09-30,Absent,0.0,0.0
932,48,2025-01-10,Absent,0.0,0.0
933,48,2025-04-16,Absent,0.0,0.0
934,48,2025-12-28,Present,8.3,0.0
935,48,2025-02-13,Present,8.8,0.0
936,48,2025-07-25,Present,7.4,0.0
937,48,2025-01-12,Late,6.4,0.0
938,48,2025-01-13,Present,7.2,0.0
939,48,2025-05-12,Absent,0.0,0.0
940,48,2025-02-20,present,7.5,0.0
941,48,2025-04-04,Absent,0.0,0.0
942,48,15/02/2025,Absent,0.0,0.0
943,48,2025-07-28,Present,8.2,2.8
944,48,2025-06-16, Absent,0.0,0.0
945,48,2025-01-30,Absent,0.0,0.0
946,48,2025-02-20,Late,4.9,0.0
947,48,15/06/2025,Absent,0.0,0.0
948,48,2025-03-03,Absent,0.0,0.0
949,48,05-03-2025,Present,7.5,0.0
950,48,2025-09-10,Present,7.5,0.0
951,48,2025-02-28,Absent,0.0,0.0
952,49,2025-06-12,Present,7.6,0.0
953,49,2025-09-05,Absent,0.0,0.0
954,49,2025-11-21,Absent,,0.0
955,49,01-10-2025,Absent,0.0,0.0
956,49,2025-10-28,Present,7.6,0.0
957,49,12-Oct-2025,Present,8.0,2.8
958,49,2025-10-18,Present,8.1,3.2
959,49,11-22-2025,Present,8.8,0.0
960,49,14-Mar-2025,PRESENT,7.3,
961,49,2025-05-06,Present,7.1,0.0
962,49,2025-10-12,Present,9.2,0.8
963,49,2025-08-26,PRESENT,7.4,0.0
964,49,01-Dec-2025,Present,7.1,2.7
965,49,2025-09-04,Late,6.2,0.0
966,49,2025-12-15,Present,9.5,0.0
967,49,11-20-2025,Absent,0.0,0.0
968,49,09-19-2025, Late,7.2,0.0
969,49,2025-10-01,Present,8.0,0.0
970,49,2025-07-22,Present,7.9,0.0
971,49,2025-10-12,Present,7.7,0.0
972,49,2025-04-18,Present,7.4,0.0
973,49,2025-06-12,Present,7.3,0.0
974,49,2025-11-22,Absent,0.0,0.0
975,49,2025-12-29,Present,7.3,0.0
976,49,2025-06-14,Late,4.8,0.0
977,49,03-Nov-2025,Late,5.2,0.0
978,49,2025-03-10,Present,7.8,3.9
979,49,2025-09-01,Absent,0.0,0.0
980,49,2025-01-05,Present,8.4,0.0
981,49,2025-12-23,Present,9.5,0.0
982,49,03-Oct-2025,Absent,0.0,0.0
983,49,2025-11-29,Present,7.9,
984,49,2025-12-10,Present,8.1,1.6
985,49,2025-07-12,Present,7.5,0.0
986,49,01/04/2025,Present,7.4,0.0
987,49,2025-01-05,Absent,0.0,0.0
988,49,2025-07-09,Present,9.4,0.0
989,50,2025-04-24,present,9.5,0.0
990,50,2025-12-15,Present,7.1,0.0
991,50,2025-02-16,Present,7.4,0.0
992,50,2025-04-24,Present,8.1,0.0
993,50,2025-07-05,Absent,0.0,0.0
994,50,2025-09-10,Present,7.5,0.0
995,50,2025-04-18,Absent,0.0,0.0
996,50,23/11/2025,Present,7.9,0.0
997,50,2025-10-19,Present,7.3,0.0
998,50,2025-04-10,Present,8.1,0.0
999,50,2025-12-16,Present,7.7,0.0
1000,50,2025-10-29,Absent,,0.0
1001,50,2025-02-03,Absent,0.0,0.0
1002,50,2025-10-19,Present,7.9,0.0
1003,50,2025-05-21,Late,4.8,0.0
1004,50,2025-12-21,Present,8.1,0.0
1005,50,2025-12-15,Present,9.5,0.0
1006,50,2025-08-07,Present,7.8,0.0
1007,50,2025-01-27,Present,9.2,0.0
1008,50,2025-07-28,present,9.1,0.0
1009,50,2025-08-27,Present,9.4,0.0
1010,50,2025-01-23,Present,9.0,0.0
1011,50,05-23-2025,Present,8.6,0.0
1012,50,2025-06-11,Absent,0.0,0.0
1013,51,2025-04-10,Present,9.1,0.0
1014,51,2025-01-13,Present,7.2,0.0
1015,51,2025-12-20,Present,8.2,4.0
1016,51,2025-05-08,Present,8.9,0.0
1017,51,2025-02-02,Present,9.4,3.2
1018,51,2025-09-03,Present,9.2,3.0
1019,51,2025-11-17,Present,8.9,0.0
1020,51,2025-05-07,Late,6.1,0.0
1021,51,2025-06-24,Present,9.3,0.0
1022,51,2025-09-24,Present,9.1,0.0
1023,51,2025-11-04,Present,9.1,0.0
1024,51,2025-11-17,PRESENT,8.7,
1025,51,2025-02-01,Present,7.1,0.0
1026,51,2025-12-22,Absent,0.0,0.0
1027,51,2025-03-07,Absent,0.0,0.0
1028,51,2025-08-15,Absent,0.0,0.0
1029,51,2025-11-09,present,9.3,2.6
1030,51,2025-12-13,Absent,0.0,0.0
1031,52,2025-01-27,Leave,0.0,0.0
1032,52,15-Jul-2025,Present,7.7,0.0
1033,52,2025-07-30,Late,4.9,0.0
1034,52,2025-12-04,Present,9.1,0.0
1035,52,2025-08-26,Present,9.1,0.0
1036,52,2025-11-14, Absent,0.0,0.0
1037,52,2025-11-30,Present,9.0,0.0
1038,52,2025-08-21,Present,8.6,0.0
1039,52,2025-02-25,Absent,0.0,0.0
1040,52,2025-11-01,Present,7.9,0.0
1041,52,2025-04-10,present,7.8,0.5
1042,52,2025-09-18,Late,7.0,0.0
1043,52,14/11/2025,Present,7.2,0.0
1044,53,2025-01-23,Late,6.4,0.0
1045,53,2025-08-12,Present,8.3,0.0
1046,53,2025-07-03,Present,8.3,0.0
1047,53,16-Mar-2025,Present,9.3,0.0
1048,53,2025-06-25,Present,7.1,0.0
1049,53,2025-09-23,Present,8.9,0.0
1050,53,2025-01-30,Present,7.1,0.0
1051,53,2025-10-14,Present,7.1,0.0
1052,53,2025-04-11,Present,8.1,0.0
1053,53,2025-04-14,Present,7.2,0.0
1054,53,2025-12-08,Present,9.0,0.0
1055,53,2025-08-28,Present,8.3,0.0
1056,53,2025-10-24,Present,7.1,0.0
1057,54,2025-06-03,Present,7.1,0.0
1058,54,2025-08-21,Present,8.5,0.0
1059,54,2025-09-11,late,6.9,2.0
1060,54,2025-04-25,Present,8.4,0.0
1061,54,2025-04-20,Late,6.9,0.0
1062,54,2025-06-19,Present,8.5,0.0
1063,54,2025-07-24,Absent,0.0,0.0
1064,54,2025-01-04,Present,7.6,2.6
1065,54,2025-01-16,Present,8.6,3.1
1066,54,2025-08-14,Absent,0.0,0.0
1067,54,2025-10-27,Present,8.6,0.0
1068,54,2025-01-16,Absent,0.0,0.0
1069,54,2025-05-26,Absent,0.0,0.0
1070,55,2025-05-15,Present,9.4,0.0
1071,55,2025-10-11,Present,7.5,0.0
1072,55,2025-04-01,Present,9.4,0.0
1073,55,2025-01-11,Present,8.3,2.9
1074,55,2025-12-02,Present,7.2,1.8
1075,55,2025-04-18,Present,8.9,0.0
1076,55,2025-07-10,Present,8.8,0.0
1077,55,16-Nov-2025,Present,7.1,0.0
1078,55,2025-02-03,Late,6.1,0.0
1079,55,2025-03-08,Present,7.2,0.0
1080,55,2025-07-13,Present,9.5,0.0
1081,55,2025-08-08,Present,9.2,0.0
1082,55,2025-01-24,Present,7.1,0.0
1083,55,10-02-2025,Present,9.1,3.7
1084,55,2025-05-07,Absent,0.0,0.0
1085,55,2025-05-24,Present,7.9,0.0
1086,55,2025-10-27,Present,8.8,0.0
1087,55,2025-02-11,Present,,0.0
1088,56,2025-11-11,Absent,0.0,0.0
1089,56,18/09/2025,Present,8.6,0.0
1090,56,2025-09-18,Present,7.9,0.0
1091,56,2025-04-02,Present,7.8,0.0
1092,56,2025-12-22,Present,8.1,0.0
1093,56,2025-08-31,Present,7.4,0.0
1094,56,2025-10-26,Present,9.1,0.0
1095,56,2025-04-14,Present,7.9,0.0
1096,56,2025-04-22,Present,8.0,0.0
1097,56,2025-10-20,Absent,0.0,0.0
1098,56,2025-07-11,Leave,0.0,0.0
1099,56,2025-02-13,Absent,0.0,0.0
1100,56,2025-02-13,Present,9.2,0.0
1101,56,2025-04-28,Present,8.2,0.0
1102,56,2025-11-15,Present,8.4,0.0
1103,56,2025-08-10,Present,9.4,0.0
1104,56,12-Jun-2025,PRESENT,,1.1
1105,56,2025-08-15,Late,5.9,0.0
1106,57,2025-07-03,Present,9.4,
1107,57,2025-09-14,Present,7.9,0.0
1108,57,2025-05-22,Present,7.9,1.2
1109,57,06/02/2025,PRESENT,7.3,0.0
1110,57,2025-06-20,Late,6.7,0.0
1111,57,2025-06-04,Present,8.9,0.0
1112,57,2025-05-21,Late,7.4,0.0
1113,57,2025-03-12,Present,8.9,0.0
1114,57,06/10/2025,Present,7.6,0.6
1115,57,2025-06-03,Present,9.5,0.0
1116,57,07-26-2025,Present,7.9,0.0
1117,57,2025-12-02,Absent,0.0,0.0
1118,57,2025-12-01,Present,7.8,0.0
1119,57,2025-03-18,Present,9.3,0.0
1120,57,2025-04-18,Present,8.5,0.0
1121,58,2025-10-10,Present,7.5,0.0
1122,58,2025-08-25,Present,9.2,4.0
1123,58,2025-04-07,Present,7.2,0.0
1124,58,02-Aug-2025,Late,7.1,0.0
1125,58,2025-10-13,Absent,0.0,0.0
1126,58,2025-03-13,Present,8.0,2.3
1127,58,2025-01-05,Present,9.3,0.0
1128,58,2025-07-01,Present,9.4,0.0
1129,58,12-18-2025,Present,7.7,0.0
1130,58,2025-12-20,present,7.5,0.0
1131,58,2025-01-12,Present,7.2,2.5
1132,58,2025-03-13,Absent,0.0,0.0
1133,58,2025-06-19,Present,7.0,0.0
1134,58,08/11/2025,Present,8.0,0.0
1135,58,2025-07-15,Late,4.7,0.0
1136,58,2025-10-01,Present,8.0,0.0
1137,58,2025-06-18,Present,7.1,0.0
1138,58,2025-06-05,Absent,0.0,0.0
1139,58,2025-02-23, Present,9.1,0.0
1140,58,2025-12-19,Present,7.5,1.6
1141,58,2025-04-12,Absent,0.0,0.0
1142,58,2025-07-17,Present,9.2,0.0
1143,58,2025-12-04,Present,8.9,
1144,58,2025-07-08,Present,7.5,0.0
1145,58,2025-07-30,Present,7.2,0.0
1146,58,08-Mar-2025,Present,8.8,0.0
1147,58,2025-02-05,Present,8.0,0.0
1148,58,2025-04-16,Absent,0.0,0.0
1149,58,2025-04-16, Present,8.9,0.0
1150,58,2025-12-07,Present,8.1,0.0
1151,58,06-08-2025,Present,7.9,0.0
1152,59,12-17-2025,Present,8.1,0.0
1153,59,2025-03-15,Present,8.9,0.0
1154,59,2025-11-06,Present,9.3,0.0
1155,59,2025-10-19,Present,7.1,0.0
1156,59,2025-10-22,Absent,0.0,0.0
1157,59,2025-02-16,Present,8.3,
1158,59,2025-08-22,Present,7.1,0.0
1159,59,2025-06-02,Present,8.2,0.0
1160,59,2025-03-31,Present,9.2,
1161,59,2025-11-13,Present,7.9,0.0
1162,59,2025-12-04,Late,7.3,
1163,59,21-Jul-2025,Present,8.6,3.8
1164,59,2025-03-22,Present,8.9,0.0
1165,59,2025-05-30,Present,7.3,1.3
1166,59,2025-04-22,Present,8.0,0.0
1167,59,2025-10-11,Absent,0.0,0.0
1168,59,2025-07-08,absent,0.0,0.0
1169,60,23/02/2025,Present,7.4,0.0
1170,60,2025-07-29,Present,,0.0
1171,60,2025-09-17,Absent,0.0,0.0
1172,60,2025-01-14,Absent,0.0,0.0
1173,60,22/12/2025,Present,8.2,0.0
1174,60,25-Jun-2025,Present,9.4,0.0
1175,60,2025-07-23,Absent,0.0,0.0
1176,60,2025-05-09,absent,0.0,0.0
1177,60,2025-03-11,Present,8.1,0.0
1178,60,2025-09-06,Present,9.0,3.8
1179,60,2025-12-03,Leave,0.0,0.0
1180,60,2025-08-13,Absent,0.0,0.0
1181,60,2025-05-23,Present,9.2,0.0
1182,60,2025-01-10,Present,7.5,0.0
1183,60,2025-03-05,Present,8.2,0.0
1184,61,2025-02-09,Present,7.9,1.9
1185,61,2025-05-20,Absent,0.0,0.0
1186,61,2025-07-03,Absent,0.0,0.0
1187,61,2025-01-18,Present,7.9,0.0
1188,61,2025-08-15,Present,9.1,0.0
1189,61,25/09/2025,Present,8.1,0.0
1190,61,2025-02-22,Leave,0.0,0.0
1191,61,2025-06-07,Present,8.3,0.0
1192,61,2025-01-25,Present,9.5,0.0
1193,61,2025-05-08,Late,4.7,0.0
1194,61,2025-02-16,Absent,0.0,0.0
1195,61,2025-01-15,Present,8.2,0.0
1196,61,2025-04-09,Present,8.9,1.0
1197,62,2025-02-19,Present,8.5,0.0
1198,62,2025-03-27,Present,7.6,3.5
1199,62,2025-09-20,Late,5.5,0.0
1200,62,2025-10-15,Present,7.8,0.0
1201,62,2025-10-05,Present,8.5,0.0
1202,62,2025-04-29,Present,7.5,0.0
1203,62,2025-03-30,Absent,0.0,0.0
1204,62,2025-12-01,Present,7.7,0.0
1205,62,23-Aug-2025,Present,8.0,
1206,62,2025-05-23,Present,7.9,0.0
1207,62,04-Feb-2025,Present,8.3,0.0
1208,62,2025-11-03,Present,8.5,0.0
1209,62,2025-12-31,Present,8.4,0.0
1210,62,2025-10-19,Present,8.6,0.0
1211,62,2025-11-04,Present,7.8,0.0
1212,62,2025-07-18,Present,7.3,0.0
1213,62,2025-12-22,Leave,0.0,0.0
1214,62,03-31-2025,Present,8.9,0.0
1215,62,06-12-2025,Present,9.1,0.0
1216,62,2025-02-04,Present,7.6,0.0
1217,62,2025-10-27,Present,8.0,0.0
1218,62,04-30-2025,Present,8.2,0.0
1219,63,2025-01-07,Absent,0.0,0.0
1220,63,2025-11-12,Present,8.3,2.8
1221,63,2025-05-02,Present,7.1,
1222,63,2025-11-14,Absent,0.0,0.0
1223,63,12-Mar-2025,LEAVE,0.0,
1224,63,06-01-2025,Absent,0.0,0.0
1225,63,2025-07-12,Absent,0.0,0.0
1226,63,2025-01-20,Absent,0.0,0.0
1227,63,03/11/2025,Present,8.8,0.0
1228,63,2025-06-18,Absent,0.0,0.0
1229,63,06-12-2025,Present,7.2,0.0
1230,63,2025-09-24,Present,8.2,0.0
1231,64,2025-05-28,Present,9.1,0.0
1232,64,2025-06-19,Present,8.1,0.0
1233,64,2025-01-28,Present,7.4,0.0
1234,64,2025-05-08,Present,9.5,0.0
1235,64,2025-04-24,Present,9.2,0.0
1236,64,2025-06-14,Present,8.9,0.0
1237,64,2025-02-03,Present,8.0,1.1
1238,64,09-Apr-2025,Late,7.3,0.0
1239,64,2025-04-15,Present,8.3,0.0
1240,64,2025-10-09,Present,9.1,0.0
1241,64,2025-05-01,Present,7.9,0.0
1242,64,28/08/2025,Present,7.8,0.0
